G,Num_obs,rms,U,M,Peri,Node,i,e,n,a,Tp,Perihelion_dist,Synodic_period,Orbit_type_Apollo,Orbit_type_Atira,Orbit_type_Object with perihelion distance < 1.665 AU
0.15,16,0.67,5.0,20.29445,325.7252,12.56676,12.13112,0.5067991,0.23642367,2.5902523,2459801.66064,1.2775148,1.3155749,0,0,0
0.15,52,0.47000000000000003,7.0,113.00149,295.80294,346.53454,11.5637,0.4510531,0.97087278,1.0100925,2459771.10834,0.5544871,66.8896826,1,0,0
0.15,170,0.31,1.0,15.50517,248.10057,342.25854,47.5969,0.7183518,0.40441218,1.811006,2459849.15998,0.5100665999999999,1.6958282,1,0,0
0.15,311,0.74,0.0,149.23287,319.61801,40.47602,5.78156,0.5376835,0.25174505,2.48406,2459294.70622,1.1484219,1.3430411,0,0,0
0.15,26,0.24,1.0,205.94174,66.16597,35.36093,11.29106,0.4979439,0.25766859999999997,2.4458419,2460485.39303,1.2279498,1.35397,0,0,0
0.15,22,0.33,6.0,32.90144,214.92183,127.39819,10.2573,0.2815534,0.4970053,1.5784422999999999,2459821.30063,1.1340265,2.0171978,0,0,0
0.15,63,0.4,7.0,291.87826,208.89703,217.17026,7.26767,0.22088069999999999,1.24040908,0.8578791,2459942.41877,0.6683901999999999,3.8681403,0,0,0
0.15,207,0.37,4.0,343.96284,199.66623,175.50473,3.40359,0.5655036999999999,0.28852632,2.2681882,2459943.08301,0.9855193999999999,1.4139062,1,0,0
0.15,22,0.5,8.0,126.16763,273.97242,280.90474,19.20457,0.5773798,0.53958344,1.4942742,2459653.67585,0.6315105,2.2097627,1,0,0
0.15,107,0.32,3.0,106.94703,339.12622,144.8871,3.426,0.1362446,0.72790272,1.2239222,2459740.5751,1.0571694,3.8245589,0,0,0
0.15,30,0.63,7.0,239.80173,254.12682,235.22802,8.08618,0.5554226,0.46778481,1.6435086,2460144.45206,0.7306668,1.9033684,1,0,0
0.15,9,0.14,7.0,304.25823,289.70053,139.96946,0.91646,0.5424724,0.44693712,1.6942276,2460012.2195,0.7751559,1.8297040999999998,1,0,0
0.15,12,0.34,7.0,254.97681,98.1624,305.16355,6.20147,0.26228039999999997,0.8655572500000001,1.0904494,2460008.83593,0.8044458999999999,8.2099476,1,0,0
0.15,25,0.25,7.0,154.05819,256.50517,270.43569,7.59504,0.5132247,0.74303691,1.207246,2459680.16415,0.5876574999999999,4.0631766,1,0,0
0.15,82,0.5,0.0,341.87731,212.38088,241.43238,32.57003,0.34762109999999996,0.40742627000000003,1.8020632,2459931.98091,1.175628,1.7046686,0,0,0
0.15,17,0.28,9.0,295.34153,202.62744,85.94015,10.01319,0.4270343,1.33413374,0.8172153,2459935.96476,0.4682363,2.8279316,0,0,0
0.15,15,0.78,7.0,158.97753,278.93195,53.60377,4.39015,0.5201292,0.33547963000000003,2.0512816,2459413.61864,0.9843501,1.5160208,1,0,0
0.15,60,0.36,4.0,329.42189,18.49622,246.19549,25.19936,0.6546453,0.18221734,3.0813633,2460055.31123,1.0641633,1.2268105,0,0,0
0.15,35,0.73,6.0,22.35266,331.0047,13.44496,16.77585,0.6095752999999999,0.25338616,2.4733226999999998,2459799.28419,0.9656463,1.3460512,1,0,0
0.15,65,0.38,4.0,2.7951,21.4099,55.73641,2.16073,0.15096579999999998,0.6697763,1.2937475,2459883.32682,1.0984359,3.1206771,0,0,0
0.15,19,0.25,6.0,268.0049,344.4705,319.22265,10.31335,0.3366148,0.43046429999999997,1.7371792,2460101.21133,1.152419,1.7754111,0,0,0
0.15,26,0.24,7.0,195.63906,48.18696,356.74337,17.49733,0.2721961,1.09369511,0.932979,2460037.7804,0.6790258,9.118614,0,0,0
0.15,24,0.39,8.0,226.62749,97.1655,4.78167,14.00422,0.5053922,0.52028327,1.5310034,2460143.84599,0.7572462,2.1181086,1,0,0
0.15,401,0.79,0.0,104.63096,107.3389,94.77178,32.01686,0.37338109999999997,0.35296237,1.9829743999999998,2459591.06336,1.2425692,1.5579151,0,0,0
0.15,113,0.8200000000000001,0.0,241.18928,123.58485,85.21929,34.89295,0.26795559999999996,0.54209032,1.4896639,2460106.67146,1.0905001,2.2222527,0,0,0
0.15,166,0.37,1.0,152.89686,207.67498,286.01729,15.40582,0.3164353,0.38672642,1.8658074,2459492.13816,1.2754001,1.6457481,0,0,0
0.15,56,0.8300000000000001,1.0,5.89267,303.74729,175.3329,2.42982,0.5120743,0.31726987,2.1290383999999998,2459868.92694,1.0388126,1.4747148,0,0,0
0.15,33,0.49,6.0,216.23378,289.24692,177.93089,2.20989,0.6352299,0.33083373,2.070441,2460322.05736,0.755235,1.5052641,1,0,0
0.15,28,0.39,5.0,219.30877,104.43075,214.7256,30.27393,0.2755557,0.43492744,1.7252744,2460210.9821,1.2498652,1.7898003,0,0,0
0.15,105,0.79,4.0,340.80863,89.04082,46.13666,1.90313,0.48267000000000004,0.33747628,2.0431827,2459944.36733,1.0569997,1.5206912,0,0,0
0.15,40,0.36,5.0,241.62014,43.55832,6.72788,7.62396,0.4747627,0.41104825,1.7914615999999999,2460175.49508,0.9409424999999999,1.7154147,1,0,0
0.15,586,0.74,0.0,294.05419,112.07291,210.9113,2.52151,0.4544186,0.28889658,2.2662497999999998,2460115.76794,1.2364237,1.4146577,0,0,0
0.15,23,0.65,9.0,345.17012,300.3678,236.59043,4.92901,0.5018429,0.35443481,1.9774786,2459929.34093,0.9850949999999999,1.5615495,1,0,0
0.15,66,0.5,6.0,252.12103,281.39986,26.54009,6.21205,0.3077992,0.89619051,1.0654567,2460007.87504,0.7375100000000001,11.0225853,1,0,0
0.15,106,0.76,1.0,2.20539,284.02196,288.70335,22.04087,0.21021759999999998,0.46893721,1.6408149,2459882.79705,1.2958867,1.9076137,0,0,0
0.15,44,0.33,5.0,296.56664,28.44652,8.96288,17.90495,0.3174169,1.13359671,0.9109552,2459943.45761,0.6218026,6.6600081,0,0,0
0.15,41,0.41000000000000003,7.0,207.25926,141.12421,217.81534,17.97888,0.3457617,0.49727982,1.5778613,2460194.65251,1.0322973,2.0183319,0,0,0
0.15,81,0.6000000000000001,4.0,191.46817,338.83934,339.62199,1.4357600000000001,0.5113251,0.35846205000000003,1.9626397999999998,2460357.65257,0.9590928,1.571577,1,0,0
0.15,101,0.6000000000000001,4.0,161.8137,87.42393,226.63454,5.49749,0.3668318,0.8181328999999999,1.1321922,2459689.71587,0.7168681,5.88511,1,0,0
0.15,436,0.59,0.0,334.49077,300.51306,327.06429,6.49665,0.23575369999999998,1.09103623,0.9344941999999999,2459910.88074,0.7141837,9.3485862,0,0,0
0.15,88,0.76,0.0,186.89793,232.88675,196.10783,5.97505,0.8170272,0.44213294000000003,1.7064784,2460279.01592,0.3122391,1.8135298999999998,1,0,0
0.15,75,0.4,5.0,160.56819,336.25964,99.70991,17.53497,0.5220728,0.23673091000000002,2.5880107,2459209.22695,1.2368807,1.3161146,0,0,0
0.15,101,0.56,4.0,332.14224,197.34974,80.49092,36.00416,0.5361294999999999,0.22316208,2.6918805,2460012.33201,1.248684,1.2926925,0,0,0
0.15,91,0.8200000000000001,6.0,63.72553,177.08781,69.54026,24.90234,0.3703169,0.41006767,1.7943164,2459732.0975,1.1298507,1.7124921,0,0,0
0.15,253,0.45,1.0,339.42645,211.15263,114.87764,6.06245,0.1624072,0.87398867,1.083425,2459911.03984,0.907469,8.8301055,1,0,0
0.15,21,0.23,6.0,101.50615,302.89362,49.2513,6.74974,0.2805013,0.51818097,1.5351415,2459691.61059,1.1045323,2.1085823,0,0,0
0.15,22,0.29,7.0,83.71266,261.03588,346.56519,13.55512,0.3356445,0.71004651,1.2443566,2459769.60257,0.8266952,3.5767292,1,0,0
0.15,37,0.31,5.0,332.18434,34.99128,347.5514,0.9728,0.549141,0.20988458000000002,2.8042434,2460020.02841,1.2643184,1.2705663999999999,0,0,0
0.15,45,0.46,7.0,165.81804,317.64084,94.8261,17.36658,0.5038412999999999,0.38805742,1.8615385999999998,2459460.19713,0.9236186,1.6494138999999999,1,0,0
0.15,45,0.35000000000000003,7.0,129.15943,225.67231,220.23787,6.09016,0.46627179999999996,1.22498583,0.8650648999999999,2459782.06251,0.4617095,4.117368,0,0,0
0.15,29,0.34,6.0,22.4477,307.94169,44.3305,2.37887,0.2580548,0.7349064,1.2161338,2459856.95502,0.9023046,3.931403,1,0,0
0.15,21,0.28,5.0,26.8017,40.91584,268.76844,6.06483,0.5310152,0.32326207,2.1026463,2459804.58985,0.9861091999999999,1.4880565,1,0,0
0.15,26,0.25,8.0,251.42407,164.946,249.73876,13.67826,0.2697263,1.18990878,0.8819830999999999,2459978.74728,0.6440891,4.8242887,0,0,0
0.15,44,0.28,7.0,201.28581,245.08248,68.68452,6.45335,0.5008878,0.46632759,1.6469306000000001,2460227.8492,0.8220031999999999,1.8980272,1,0,0
0.15,69,0.38,2.0,68.02322,33.36833,125.84618,7.32613,0.5433222,0.31716116,2.1295249,2459673.02471,0.9725067,1.474475,1,0,0
0.15,67,0.5700000000000001,0.0,92.15675,302.61602,272.76624,24.48669,0.132244,0.7660245800000001,1.1829714,2459767.19477,1.0265305,4.4885409,0,0,0
0.15,34,0.4,7.0,120.81468,332.29701,202.19732,23.90134,0.1724455,0.63093486,1.346314,2459696.01479,1.1141482,2.778921,0,0,0
0.15,63,0.35000000000000003,6.0,145.21943,20.86249,73.44898,69.04145,0.8478661,0.41380791,1.783488,2459536.56559,0.271329,1.7236937,1,0,0
0.15,15,0.75,8.0,131.52838,348.51456,293.77061,2.30686,0.5558590999999999,0.27165601,2.3611478,2459403.32744,1.0486823,1.3804964,0,0,0
0.15,28,0.33,8.0,244.71339,284.78302,352.47845,13.32773,0.3491382,0.68406775,1.275665,2460056.03099,0.8302816,3.268581,1,0,0
0.15,36,0.81,6.0,208.01705,353.37582,296.49817,1.69835,0.43870329999999996,0.31137392,2.1558302,2460375.60433,1.2100604,1.461819,0,0,0
0.15,38,0.34,3.0,35.28976,87.26404,90.50372,25.52152,0.46246149999999997,0.44883667,1.6894441,2459808.87504,0.9081412,1.8361790999999998,1,0,0
0.15,55,0.49,1.0,125.90155,272.47803,45.45287,33.88823,0.4746683,0.29988653,2.2105385,2459467.66933,1.1612659,1.4373301,0,0,0
0.15,69,0.34,5.0,88.91043,176.00536,217.12569,10.96446,0.0843443,1.04545573,0.9614623999999999,2459802.45533,0.8803685,16.4685182,0,0,0
0.15,21,0.51,8.0,51.02766,89.68973,167.95005,24.76518,0.1759855,0.81564264,1.1344954999999999,2459824.9387,0.9348407,5.7988842,1,0,0
0.15,19,0.4,8.0,287.71254,10.66713,13.16834,15.34418,0.2312231,0.5562307400000001,1.464309,2460017.45949,1.1257269,2.2954369,0,0,0
0.15,10,0.55,8.0,112.523,180.38158,138.52683,19.78716,0.12714889999999998,0.57646339,1.4298426,2459692.30457,1.2480397,2.4089489,0,0,0
0.15,14,0.49,7.0,115.40144,211.59555,178.93371,2.90684,0.2653757,0.63818743,1.3360946,2459706.67311,0.9815276,2.8369324,1,0,0
0.15,31,0.21,7.0,76.13073,75.415,41.13462,5.38068,0.5080428,0.63343942,1.3427628999999999,2459767.31371,0.6605818999999999,2.7986839,1,0,0
0.15,33,0.34,3.0,234.08324,336.96396,333.13637,6.00899,0.09390659999999999,0.80100101,1.1482788,2460044.69925,1.0404478,5.33896,0,0,0
0.15,19,0.35000000000000003,7.0,287.11474,278.28829,138.45158,2.46598,0.4432446,0.39900589999999997,1.827328,2460070.16712,1.0173747,1.6801989,0,0,0
0.15,21,0.88,6.0,124.78006,312.74098,175.59348,0.8987600000000001,0.4888627,0.42775838,1.7444975999999999,2459595.79307,0.8916778,1.7667991,1,0,0
0.15,47,0.84,7.0,109.66262,54.32676,291.69751,0.53591,0.5747234,0.2607904,2.4262841,2459466.99902,1.0318419,1.3598016,0,0,0
0.15,132,0.77,0.0,79.67239000000001,48.3245,182.24802,5.3706,0.4130235,0.35701983,1.9679217,2459664.34042,1.1551238,1.5679713,0,0,0
0.15,55,0.25,2.0,206.92526,67.35994,130.96138,7.23569,0.5004658,0.72202435,1.2305563,2460099.50774,0.614705,3.7392640999999998,1,0,0
0.15,38,0.21,3.0,334.13443,253.22169,112.9205,2.43518,0.5309115,0.23388921000000001,2.608931,2459998.08899,1.2238195,1.3111394,0,0,0
0.15,79,0.28,3.0,123.24744,166.79565,6.7718,13.64821,0.7170399,0.35715005,1.9674434,2459542.41407,0.556708,1.5682961,1,0,0
0.15,29,0.93,7.0,192.74802,239.44836,172.774,14.16294,0.3246927,0.54664215,1.4813828,2460193.46249,1.0003886,2.2452964,0,0,0
0.15,24,0.85,5.0,143.42377,146.06794,114.66453,5.54487,0.5156298,0.28105171,2.3082272,2459377.18901,1.1180365,1.3989061999999999,0,0,0
0.15,69,0.8200000000000001,5.0,128.47801,359.50999,73.71135,13.92891,0.8332839,0.42055802000000003,1.7643528,2459582.00585,0.29414599999999996,1.7442851,1,0,0
0.15,53,0.38,3.0,344.05245,203.35063,319.52069,10.18574,0.3537124,0.7578249300000001,1.1914892,2459908.54385,0.7700446999999999,4.3269645,1,0,0
0.15,308,0.78,0.0,59.34281,158.59102,129.86396,6.66712,0.7064560999999999,0.20923655,2.8100304,2459603.88404,0.8248673,1.2695058,1,0,0
0.15,42,0.68,4.0,83.04185,230.25539,25.82824,5.13647,0.6126607,0.29494749,2.2351478,2459605.952,0.8657606,1.4270515,1,0,0
0.15,36,0.72,6.0,13.92759,174.68532,180.71162,9.59758,0.5109779,0.28774044,2.2723163,2459839.09668,1.1112129,1.4123139999999998,0,0,0
0.15,66,0.88,3.0,260.35447,278.28278,219.48591,13.62825,0.4622537,0.42530482000000003,1.7512004,2460121.79204,0.9417015,1.7590624,1,0,0
0.15,15,0.88,6.0,358.34864,11.26322,35.85538,12.49202,0.24961309999999998,0.52778575,1.5164599,2459890.62885,1.1379316,2.152819,0,0,0
0.15,34,0.29,8.0,6.82013,260.5751,136.54327,6.54823,0.7753283999999999,0.25779102,2.4450675,2459861.04396,0.5493372,1.3541978000000001,1,0,0
0.15,12,0.46,8.0,187.46252,61.45579,348.88574,0.8096,0.51182,0.34723827,2.0047074,2460384.38508,0.9786581,1.5439457,1,0,0
0.15,122,0.32,1.0,117.79861,334.82756,251.50247,7.9185,0.7528863,0.31010336,2.1617148,2459507.63107,0.5341893,1.4590694,1,0,0
0.15,25,1.08,9.0,309.53076,124.6297,174.57947,26.08858,0.4658096,1.01589625,0.9800234999999999,2459937.17952,0.5235191,32.540614,0,0,0
0.15,25,0.24,8.0,32.68361,55.08284,40.50372,30.35997,0.1967975,0.7226416800000001,1.2298554,2459842.27203,0.9878229,3.7480421,1,0,0
0.15,122,0.49,7.0,203.24851,256.5722,352.19801,3.17358,0.723424,0.44061028,1.7104077,2460243.26001,0.47305769999999997,1.808463,1,0,0
0.15,81,0.44,5.0,253.59242,163.52268,359.66301,6.22164,0.15774459999999998,1.20046552,0.8768047999999999,2459976.1386,0.7384936,4.5872543,0,0,0
0.15,173,0.63,0.0,303.77578,237.88516,152.9348,4.98093,0.5462798999999999,0.27910449,2.3189506,2460088.94512,1.0521545,1.3950506,0,0,0
0.15,19,0.71,7.0,217.73848,10.73718,177.50839,2.2444100000000002,0.168763,1.19119429,0.8813485,2460006.92765,0.7326094999999999,4.7941257,0,0,0
0.15,38,0.36,7.0,310.99343,307.46001,313.41977,8.75293,0.2098604,1.13834215,0.9084217,2459930.55083,0.7177800000000001,6.4530782,0,0,0
0.15,20,0.88,6.0,62.53897,167.02982,303.89685,42.80503,0.3982794,1.22599904,0.8645881999999999,2459836.48938,0.5202405,4.1000133,0,0,0
0.15,394,0.36,1.0,70.81115,343.23008,189.26168,6.45713,0.5353331,0.47167267,1.6344648,2459737.37224,0.7594816999999999,1.9177672000000001,1,0,0
0.15,93,0.32,1.0,121.78467,335.43098,51.54638,26.11082,0.3813876,0.66905088,1.2946825,2459705.47396,0.8009065999999999,3.1135258,1,0,0
0.15,102,0.93,0.0,188.35268,150.73664,211.46835,33.85646,0.3875745,0.51948041,1.5325804,2460217.92117,0.9385912999999999,2.1144605,1,0,0
0.15,34,0.34,5.0,249.01289,44.63283,122.08429,10.20204,0.4426052,0.44041309,1.7109182,2460139.50689,0.9536568999999999,1.807809,1,0,0
0.15,261,0.6900000000000001,0.0,82.44063,62.52612,4.81576,5.39582,0.6342789999999999,0.23017288,2.6369382,2459529.33157,0.9643837,1.3046893,1,0,0
0.15,43,0.71,7.0,77.17328,9.70438,55.16574,0.10207000000000001,0.6099808999999999,0.22758202,2.6569135,2459548.39902,1.036247,1.30023,0,0,0
0.15,36,0.30000000000000004,5.0,71.57598,250.96422,124.78131,8.631,0.10449000000000001,0.86471444,1.0911578,2459804.72587,0.9771426999999999,8.1527147,1,0,0
0.15,41,0.42,6.0,151.19763,308.17579,82.11288,10.37087,0.6666082999999999,0.23351587000000001,2.611711,2459240.01649,0.8707227999999999,1.3104885,1,0,0
0.15,282,0.77,0.0,53.80154,17.62661,57.1032,54.4772,0.725428,0.24723678000000002,2.5141663,2459669.88854,0.6903197,1.3348409,1,0,0
0.15,66,0.38,0.0,151.6226,87.7437,7.72724,5.77223,0.4479254,0.54698237,1.4807685,2459610.30163,0.8174946999999999,2.2470379,1,0,0
0.15,40,0.24,6.0,337.15633,305.91017,135.56526,1.6259800000000002,0.3655372,0.66365216,1.3016944,2459921.92115,0.8258766999999999,3.0613165,1,0,0
0.15,62,0.36,5.0,107.71452,97.52366,355.84178,13.41572,0.0981001,0.91653865,1.0496283,2459769.97683,0.9466597,14.2698922,1,0,0
0.15,219,0.73,0.0,19.86631,193.8727,61.902590000000004,3.14536,0.41066739999999996,0.6108045400000001,1.3757342,2459854.97517,0.810765,2.6296678,1,0,0
0.15,114,0.78,0.0,269.38712,155.51974,269.76266,6.17793,0.42532559999999997,0.30124419,2.2038917,2460188.29553,1.2665201,1.4401816,0,0,0
0.15,72,0.36,6.0,210.37633,126.96826,247.64585,5.16433,0.39259109999999997,0.50122182,1.5695774,2460186.01788,0.9533752999999999,2.0347574,1,0,0
0.15,32,0.97,6.0,71.09354,186.22588,117.1028,7.01319,0.3283352,1.49929789,0.7560388,2459840.08211,0.5078045999999999,1.9186808,0,0,0
0.15,25,0.22,6.0,24.07835,202.43372,311.18562,4.34938,0.447028,0.38924687,1.8577444,2459825.64117,1.0272806,1.6527037,0,0,0
0.15,14,0.27,7.0,273.13467,111.97415,36.02421,6.00199,0.6192342,0.30570204,2.1824141,2460171.65035,0.8309886999999999,1.4496242,1,0,0
0.15,40,0.66,6.0,293.75738,123.16744,199.68373,3.12376,0.3074577,0.67935884,1.281553,2459985.00756,0.8875297,3.2183228,1,0,0
0.15,24,0.38,7.0,125.69488,83.17996,5.7546800000000005,10.06608,0.3466989,0.72979434,1.2218064,2459715.2667,0.7982075,3.8528390999999997,1,0,0
0.15,136,0.35000000000000003,5.0,13.17527,118.84292,59.19143,7.38351,0.5037604,0.39286019,1.8463359,2459853.9632,0.916225,1.6627782999999998,1,0,0
0.15,16,0.42,7.0,318.77458,133.72838,167.92943,13.96628,0.312122,0.56870725,1.4428135,2459959.98971,0.9924797,2.3641322,1,0,0
0.15,22,0.81,7.0,249.1262,121.56105,181.38962,3.52448,0.4826736,0.55761346,1.4618873,2460086.33633,0.7562728999999999,2.3028527,1,0,0
0.15,37,0.66,1.0,248.77112,238.67155,246.46118,4.90588,0.601243,0.44879116,1.6895582999999998,2460135.3411,0.6737232,1.8360234,1,0,0
0.15,17,0.36,5.0,13.74775,101.51523,37.24856,5.01129,0.5444223,0.26063993,2.4272178,2459834.75385,1.1057863,1.3595194,0,0,0
0.15,491,0.74,0.0,349.87368,282.73128,192.3084,29.12599,0.5461811,0.34424777,2.0163007,2459916.9158,0.9150353999999999,1.5367465999999999,1,0,0
0.15,61,0.67,7.0,41.5281,97.87368,189.99034,5.28549,0.5632849999999999,0.31421617,2.1428101,2459755.33586,0.9357972999999999,1.4680073999999999,1,0,0
0.15,28,0.81,7.0,48.2064,46.84793,162.23936,8.97552,0.671713,0.22675802,2.6633462,2459674.91037,0.8743419,1.2988181,1,0,0
0.15,251,0.37,2.0,130.42717,195.1143,330.52598,2.79984,0.29810519999999996,0.58462079,1.4165108,2459664.40292,0.9942416,2.4579548,1,0,0
0.15,108,0.73,8.0,144.98191,137.83924,195.49395,20.92311,0.8974589,0.27512292,2.3412702,2459360.52856,0.2400764,1.3872327,1,0,0
0.15,68,0.44,5.0,127.76672,287.36501,326.32952,8.21856,0.5947174,0.32123658,2.1114755,2459489.76587,0.8557443,1.4835198,1,0,0
0.15,39,0.8,6.0,34.99177,192.85757,42.40627,8.44906,0.7844485999999999,0.34785415000000003,2.0023405,2459786.90676,0.43160729999999997,1.5454366,1,0,0
0.15,175,0.68,0.0,118.90793,188.00534,213.19395,7.66834,0.45705979999999996,0.28343794,2.2952539,2459467.97978,1.2461856,1.4036601,0,0,0
0.15,27,0.16,0.0,292.1647,22.36905,184.20229,14.50391,0.21962469999999998,0.50049203,1.5711028,2460023.03723,1.2260498,2.0316964,0,0,0
0.15,83,0.37,3.0,173.92422,133.7083,255.32425,42.2371,0.46919049999999995,0.79221375,1.1567543,2459667.95795,0.6140162,5.0963743,1,0,0
0.15,35,0.44,6.0,209.00915,226.70882,130.65788,1.31019,0.5604275,0.27856052,2.3219686,2460429.5397,1.0206735,1.3939773,0,0,0
0.15,32,0.33,6.0,356.88582,220.26111,95.17079,0.7071700000000001,0.37052989999999997,0.56627839,1.4469362000000001,2459892.99938,0.9108031,2.3504386,1,0,0
0.15,47,0.35000000000000003,4.0,221.80189,60.54848,247.49462,4.6464300000000005,0.5896139,0.26956027,2.3733701,2460400.17995,0.9739981,1.3764559,1,0,0
0.15,54,0.72,6.0,269.13907,101.03812,83.51291,2.0799,0.4479022,0.78324195,1.1655711,2460003.50622,0.6435092,4.8704271,1,0,0
0.15,16,0.98,7.0,186.8064,11.6028,114.775,24.72084,0.5441452999999999,0.25402987,2.4691427,2460569.28458,1.1255703,1.3472355999999999,0,0,0
0.15,69,0.32,4.0,353.10335,50.9287,21.23295,3.40248,0.4542969,0.35914749,1.9601418,2459906.70284,1.0696555,1.5732966,0,0,0
0.15,93,1.01,1.0,259.0052,109.24046,101.53682,7.5912,0.45000769999999995,1.02540272,0.9739568999999999,2459985.99282,0.5356688,24.7670902,0,0,0
0.15,894,0.58,0.0,182.88132,114.75774,238.34451,8.26988,0.5523157,0.37527342,1.9035787,2460359.47238,0.8522023,1.6148654,1,0,0
0.15,88,0.32,5.0,322.31807,196.74723,29.02697,4.8395,0.4907224,0.33574641,2.0501948,2459999.73331,1.0441183,1.5166431999999999,0,0,0
0.15,59,0.51,7.0,344.98684,253.09055,328.34941,3.67109,0.3814184,0.63984985,1.3337794,2459910.96357,0.8250514,2.8505722000000002,1,0,0
0.15,183,0.73,0.0,114.72114,160.92415,134.83062,10.4639,0.40404009999999996,0.30699279,2.1762925,2459513.80662,1.2969831,1.4523815,0,0,0
0.15,78,0.65,5.0,136.5658,284.82273,208.37969,12.37707,0.7791511999999999,0.41280307,1.7863810999999998,2459556.6744,0.3945201,1.7206698999999999,1,0,0
0.15,942,0.76,0.0,188.50333,278.93832,169.16093,40.72278,0.4682398,0.46629193,1.6470145999999999,2460255.28822,0.8758168,1.8978967999999998,1,0,0
0.15,107,0.53,7.0,237.11171,296.03197,91.1771,9.48348,0.627687,0.32852814,2.0801165,2460261.55717,0.7744544,1.4999823,1,0,0
0.15,80,1.01,4.0,74.19803,339.35068,75.42136,19.30174,0.618597,0.20469333,2.8514576,2459525.01608,1.0875545,1.2621201,0,0,0
0.15,73,0.66,7.0,5.21088,144.55491,258.30093,0.6397900000000001,0.553953,0.36610545,1.9352269999999998,2459873.26672,0.8632021999999999,1.5909672000000001,1,0,0
0.15,13,0.2,6.0,78.08774,3.56443,350.93839,14.71147,0.1628764,0.55089833,1.473743,2459745.7538,1.233705,2.2672796,0,0,0
0.15,19,0.88,7.0,196.61316,280.28481,27.46199,8.68645,0.28343789999999996,0.78054066,1.1682587,2460096.82523,0.8371299,4.8062715,1,0,0
0.15,21,0.55,8.0,130.41828,204.28627,51.53379,4.70612,0.6017283999999999,0.25050376,2.4922592,2459366.87583,0.9925961,1.3407733,1,0,0
0.15,309,0.35000000000000003,1.0,122.66865,121.1021,191.07276,30.79465,0.44134009999999996,0.44347604,1.7030311999999999,2459610.89281,0.9514151999999999,1.8180228,1,0,0
0.15,107,0.64,6.0,139.5605,157.92483,209.29702,1.63151,0.497061,0.35186896,1.9870803,2459490.87359,0.9993801999999999,1.5552272,1,0,0
0.15,38,0.91,7.0,55.3885,229.71452,14.19408,6.9464500000000005,0.5848995,0.31482887,2.1400291,2459711.56787,0.8883270999999999,1.4693483,1,0,0
0.15,40,0.43,5.0,144.41786,143.46791,47.66656,4.59077,0.3070709,0.5324122,1.5076622,2459616.24803,1.044703,2.174796,0,0,0
0.15,36,0.49,6.0,354.08276,316.25933,37.00775,0.71947,0.14487429999999998,1.04894665,0.959328,2459893.14113,0.8203459999999999,15.5608428,0,0,0
0.15,24,0.31,7.0,192.56713,324.38386,159.35058,17.36236,0.13490549999999998,0.7729138600000001,1.1759314,2460104.12554,1.0172918,4.6339273,0,0,0
0.15,24,0.66,8.0,101.18766,166.93239,195.5321,4.60763,0.592781,0.25173424,2.4841312,2459485.53769,1.0115854,1.3430213,0,0,0
0.15,19,0.8,5.0,113.29448,137.99014,114.39002,4.0873,0.1757677,0.7598837900000001,1.1893361,2459738.4055,0.9802892,4.3664304,1,0,0
0.15,30,0.48,9.0,285.35038,321.9521,329.64197,4.19441,0.44212959999999996,1.22582721,0.8646689999999999,2459948.39734,0.4823732,4.1029462,0,0,0
